accession,full_id,description,length,gc_content,n_fraction,label,species,genus
PV640871,PV640871.1,"PV640871.1 Kyasanur Forest disease virus isolate MCl-24-H-3355 polyprotein (POLY) gene, complete cds",10271,0.5498977704215753,0.0012656995424009,ARB,Kyasanur Forest disease virus,Flavivirus
PV640870,PV640870.1,"PV640870.1 Kyasanur Forest disease virus isolate MCL-24-H-3313 polyprotein (POLY) gene, complete cds",10375,0.5518072289156627,0.0,ARB,Kyasanur Forest disease virus,Flavivirus
PP098210,PP098210.1,"PP098210.1 Kyasanur Forest disease virus strain NIV12839_P1-KA-H-2012 polyprotein (POLY) gene, complete cds",10376,0.5521395528141866,9.637625289128758e-05,ARB,Kyasanur Forest disease virus,Flavivirus
PP597398,PP597398.1,"PP597398.1 Kyasanur Forest disease virus isolate NIV_164187_plaque_3.2, complete genome",10376,0.5536815728604472,9.637625289128758e-05,ARB,Kyasanur Forest disease virus,Flavivirus
PP597397,PP597397.1,"PP597397.1 Kyasanur Forest disease virus isolate NIV_164187_plaque_1.1, complete genome",10376,0.5535851966075559,9.637625289128758e-05,ARB,Kyasanur Forest disease virus,Flavivirus
OQ238857,OQ238857.1,"OQ238857.1 Kyasanur Forest disease virus isolate P9605_Veroccl81_P3_RNA11285 polyprotein gene, complete cds",10375,0.551710843373494,0.0,ARB,Kyasanur Forest disease virus,Flavivirus
OR179914,OR179914.1,"OR179914.1 Kyasanur Forest disease virus isolate NIV_16877_MH_P1_10848, complete genome",10376,0.5535851966075559,9.637625289128758e-05,ARB,Kyasanur Forest disease virus,Flavivirus
OR179913,OR179913.1,"OR179913.1 Kyasanur Forest disease virus isolate NIV162235_MH_P1_10851, complete genome",10376,0.5534888203546646,9.637625289128758e-05,ARB,Kyasanur Forest disease virus,Flavivirus
OR179912,OR179912.1,"OR179912.1 Kyasanur Forest disease virus isolate P9605_KA_P1-10854, complete genome",10376,0.5516576715497301,9.637625289128758e-05,ARB,Kyasanur Forest disease virus,Flavivirus
OR179910,OR179910.1,"OR179910.1 Kyasanur Forest disease virus isolate NIV142856_KA_P1_10842, complete genome",10376,0.5521395528141866,9.637625289128758e-05,ARB,Kyasanur Forest disease virus,Flavivirus
OR179924,OR179924.1,"OR179924.1 Kyasanur Forest disease virus isolate KD19_1888_KA_10935 polyprotein gene, complete cds",10376,0.5525250578257518,0.0016383962991518,ARB,Kyasanur Forest disease virus,Flavivirus
OR179923,OR179923.1,"OR179923.1 Kyasanur Forest disease virus isolate KD19_1857-KA_10934 polyprotein gene, complete cds",10368,0.5540123456790124,9.64506172839506e-05,ARB,Kyasanur Forest disease virus,Flavivirus
OR179922,OR179922.1,"OR179922.1 Kyasanur Forest disease virus isolate KD19_0632-KA_10936 polyprotein gene, complete cds",10362,0.5529820497973365,0.0014475969889982,ARB,Kyasanur Forest disease virus,Flavivirus
OR179920,OR179920.1,"OR179920.1 Kyasanur Forest disease virus isolate MCL-23-H-1306_CL_RNA11657 polyprotein gene, complete cds",10376,0.5505011565150347,9.637625289128758e-05,ARB,Kyasanur Forest disease virus,Flavivirus
OR179919,OR179919.1,"OR179919.1 Kyasanur Forest disease virus isolate MCL-23-H-1303_MBr.P1_RNA11748 polyprotein gene, complete cds",10376,0.5524286815728604,9.637625289128758e-05,ARB,Kyasanur Forest disease virus,Flavivirus
OR179918,OR179918.1,"OR179918.1 Kyasanur Forest disease virus isolate MCL-23-H-1305_MBr.P1_RNA11749 polyprotein gene, complete cds",10376,0.5505011565150347,9.637625289128758e-05,ARB,Kyasanur Forest disease virus,Flavivirus
OR179916,OR179916.1,"OR179916.1 Kyasanur Forest disease virus isolate MCL-20-H-690_MH_P1_11197 polyprotein gene, complete cds",10376,0.5533924441017734,9.637625289128758e-05,ARB,Kyasanur Forest disease virus,Flavivirus
OR179915,OR179915.1,"OR179915.1 Kyasanur Forest disease virus isolate MCL-20-H-641_MH_P1_11195 polyprotein gene, complete cds",10376,0.5530069390902081,9.637625289128758e-05,ARB,Kyasanur Forest disease virus,Flavivirus
OR162020,OR162020.1,"OR162020.1 Kyasanur Forest disease virus isolate MCL-19-H-1180-MH_P1_11503, complete genome",10376,0.5531996915959907,9.637625289128758e-05,ARB,Kyasanur Forest disease virus,Flavivirus
OR162019,OR162019.1,"OR162019.1 Kyasanur Forest disease virus isolate MCL-19-H-908-MH_P2_11500, complete genome",10376,0.5533924441017734,9.637625289128758e-05,ARB,Kyasanur Forest disease virus,Flavivirus
OR162018,OR162018.1,"OR162018.1 Kyasanur Forest disease virus isolate MCL-19-H-897-MH_P1_11498, complete genome",10376,0.5541634541249036,9.637625289128758e-05,ARB,Kyasanur Forest disease virus,Flavivirus
OR162017,OR162017.1,"OR162017.1 Kyasanur Forest disease virus isolate MCL-19-H-888-MH_P1_11493, complete genome",10376,0.5540670778720124,9.637625289128758e-05,ARB,Kyasanur Forest disease virus,Flavivirus
OR162016,OR162016.1,"OR162016.1 Kyasanur Forest disease virus isolate MCL-19-H-689-MH_P1_11492, complete genome",10376,0.5538743253662297,9.637625289128758e-05,ARB,Kyasanur Forest disease virus,Flavivirus
OR162015,OR162015.1,"OR162015.1 Kyasanur Forest disease virus isolate MCL-19-H-783-MH_P1_11489, complete genome",10376,0.5534888203546646,9.637625289128758e-05,ARB,Kyasanur Forest disease virus,Flavivirus
OR162014,OR162014.1,"OR162014.1 Kyasanur Forest disease virus isolate MCL-19-H-686-MH_P1_11486, complete genome",10376,0.5533924441017734,9.637625289128758e-05,ARB,Kyasanur Forest disease virus,Flavivirus
OR162013,OR162013.1,"OR162013.1 Kyasanur Forest disease virus isolate MCL-19-H-650-MH_P1_11483, complete genome",10376,0.5536815728604472,9.637625289128758e-05,ARB,Kyasanur Forest disease virus,Flavivirus
OR162012,OR162012.1,"OR162012.1 Kyasanur Forest disease virus isolate MCL-19-H-553-MH_P1_11471, complete genome",10376,0.5532960678488821,9.637625289128758e-05,ARB,Kyasanur Forest disease virus,Flavivirus
OR162011,OR162011.1,"OR162011.1 Kyasanur Forest disease virus isolate MCL-19-H-612-MH_P1_11480, complete genome",10376,0.5535851966075559,9.637625289128758e-05,ARB,Kyasanur Forest disease virus,Flavivirus
OR162010,OR162010.1,"OR162010.1 Kyasanur Forest disease virus isolate MCL-19-H-561-MH_P1_11477, complete genome",10376,0.5538743253662297,9.637625289128758e-05,ARB,Kyasanur Forest disease virus,Flavivirus
OR162008,OR162008.1,"OR162008.1 Kyasanur Forest disease virus isolate MCL-19-H-552_MH_P1_11468, complete genome",10376,0.5532960678488821,0.0004818812644564,ARB,Kyasanur Forest disease virus,Flavivirus
OQ866118,OQ866118.1,"OQ866118.1 Kyasanur Forest disease virus isolate P9605-M-92-M-20543_Orig_11522, complete genome",10376,0.5509830377794911,9.637625289128758e-05,ARB,Kyasanur Forest disease virus,Flavivirus
OQ866117,OQ866117.1,"OQ866117.1 Kyasanur Forest disease virus isolate P-9605-M-92-M-20543_MBRP2_11540, complete genome",10376,0.5509830377794911,9.637625289128758e-05,ARB,Kyasanur Forest disease virus,Flavivirus
OP037814,OP037814.1,"OP037814.1 Kyasanur Forest disease virus isolate KFDV, complete genome",10774,0.5510488212363096,0.0,ARB,Kyasanur Forest disease virus,Flavivirus
OP037813,OP037813.1,"OP037813.1 Alkhumra hemorrhagic fever virus isolate ALKV, complete genome",10774,0.539910896602933,0.0,ARB,Unknown flavivirus,Flavivirus
NC_039218,NC_039218.1,"NC_039218.1 Kyasanur forest disease virus polyprotein gene, complete cds",10376,0.5520431765612953,0.0,ARB,Kyasanur Forest disease virus,Flavivirus
MH013227,MH013227.1,"MH013227.1 Kyasanur Forest disease virus strain NIV16877, complete genome",10694,0.5533009164017206,0.0,ARB,Kyasanur Forest disease virus,Flavivirus
MH013226,MH013226.1,"MH013226.1 Kyasanur Forest disease virus strain NIV16855, complete genome",10763,0.5530985784632537,0.0,ARB,Kyasanur Forest disease virus,Flavivirus
MG720122,MG720122.1,"MG720122.1 Kyasanur Forest disease virus isolate MCL_16_T_346 polyprotein gene, complete cds",10359,0.5527560575345111,0.0,ARB,Kyasanur Forest disease virus,Flavivirus
MG720120,MG720120.1,"MG720120.1 Kyasanur Forest disease virus isolate MCL_16_T_363 polyprotein gene, complete cds",10349,0.5532901729635714,0.0,ARB,Kyasanur Forest disease virus,Flavivirus
MG720119,MG720119.1,"MG720119.1 Kyasanur Forest disease virus isolate MCL_16_T_341 polyprotein gene, complete cds",10353,0.5531729933352652,0.0,ARB,Kyasanur Forest disease virus,Flavivirus
MG720116,MG720116.1,"MG720116.1 Kyasanur Forest disease virus isolate MCL_17_T_296 polyprotein gene, complete cds",10361,0.5530354212913812,0.0,ARB,Kyasanur Forest disease virus,Flavivirus
MG720114,MG720114.1,"MG720114.1 Kyasanur Forest disease virus isolate 1722297 polyprotein gene, complete cds",10304,0.5517274844720497,0.0,ARB,Kyasanur Forest disease virus,Flavivirus
MG720113,MG720113.1,"MG720113.1 Kyasanur Forest disease virus isolate 1721699 polyprotein gene, complete cds",10350,0.5527536231884058,0.0,ARB,Kyasanur Forest disease virus,Flavivirus
MG720112,MG720112.1,"MG720112.1 Kyasanur Forest disease virus isolate 601203 polyprotein gene, complete cds",10348,0.5517974487823734,0.0,ARB,Kyasanur Forest disease virus,Flavivirus
MG720111,MG720111.1,"MG720111.1 Kyasanur Forest disease virus isolate 162235 polyprotein gene, complete cds",10348,0.5532470042520293,0.0,ARB,Kyasanur Forest disease virus,Flavivirus
MG720110,MG720110.1,"MG720110.1 Kyasanur Forest disease virus isolate 142856 polyprotein gene, complete cds",10359,0.5521768510473984,0.0,ARB,Kyasanur Forest disease virus,Flavivirus
MG720109,MG720109.1,"MG720109.1 Kyasanur Forest disease virus isolate 652980 polyprotein gene, complete cds",10358,0.5514578103881058,0.0,ARB,Kyasanur Forest disease virus,Flavivirus
MG720108,MG720108.1,"MG720108.1 Kyasanur Forest disease virus isolate 121865 polyprotein gene, complete cds",10359,0.5521768510473984,0.0,ARB,Kyasanur Forest disease virus,Flavivirus
MG720107,MG720107.1,"MG720107.1 Kyasanur Forest disease virus isolate 72827 polyprotein gene, complete cds",10359,0.5521768510473984,0.0,ARB,Kyasanur Forest disease virus,Flavivirus
MG720106,MG720106.1,"MG720106.1 Kyasanur Forest disease virus isolate 16877 polyprotein gene, complete cds",10349,0.5532901729635714,0.0,ARB,Kyasanur Forest disease virus,Flavivirus
OP292291,OP292291.1,"OP292291.1 Omsk hemorrhagic fever virus strain MO-1007, complete genome",11085,0.5350473612990527,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
OP037815,OP037815.1,"OP037815.1 Omsk hemorrhagic fever virus isolate OHFV, complete genome",10888,0.5349008082292432,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
MW847419,MW847419.1,"MW847419.1 Omsk hemorrhagic fever virus strain Nikitina, complete genome",10875,0.5359080459770115,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
MW773725,MW773725.1,"MW773725.1 Omsk hemorrhagic fever virus strain OZ-97A, complete genome",11083,0.5300911305603176,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
OL689388,OL689388.1,"OL689388.1 Omsk hemorrhagic fever virus strain Br-354/11661, complete genome",11085,0.5351375732972485,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
OL689387,OL689387.1,"OL689387.1 Omsk hemorrhagic fever virus strain Br-354/354, complete genome",11085,0.5348669373026612,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
OL689386,OL689386.1,"OL689386.1 Omsk hemorrhagic fever virus strain Ur-359/13965, complete genome",11085,0.5350473612990527,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
OL689385,OL689385.1,"OL689385.1 Omsk hemorrhagic fever virus strain Br-361/13948, complete genome",11085,0.5359494812810104,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
OL689384,OL689384.1,"OL689384.1 Omsk hemorrhagic fever virus strain Br-361/361, complete genome",11085,0.5358592692828146,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
OL689383,OL689383.1,"OL689383.1 Omsk hemorrhagic fever virus strain Br-352/352, complete genome",11085,0.5348669373026612,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
OL689382,OL689382.1,"OL689382.1 Omsk hemorrhagic fever virus strain Ur-353/13977, complete genome",11085,0.5350473612990527,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
OL689381,OL689381.1,"OL689381.1 Omsk hemorrhagic fever virus strain Bl-351/11704, complete genome",11085,0.5347767253044655,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
OL689380,OL689380.1,"OL689380.1 Omsk hemorrhagic fever virus strain Br-353-1/13973, complete genome",11085,0.5351375732972485,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
OL689379,OL689379.1,"OL689379.1 Omsk hemorrhagic fever virus strain Br-353-0/11661, complete genome",11085,0.5351375732972485,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
OL689378,OL689378.1,"OL689378.1 Omsk hemorrhagic fever virus strain Ur-353/13965, complete genome",11085,0.5348669373026612,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
OL689377,OL689377.1,"OL689377.1 Omsk hemorrhagic fever virus strain Br-356-2/13964, complete genome",11085,0.5346865133062697,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
OL689375,OL689375.1,"OL689375.1 Omsk hemorrhagic fever virus strain Ur-356-1/13980, complete genome",11085,0.5347767253044655,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
OL689373,OL689373.1,"OL689373.1 Omsk hemorrhagic fever virus strain Br-352/11656, complete genome",11085,0.5348669373026612,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
OL689372,OL689372.1,"OL689372.1 Omsk hemorrhagic fever virus strain Bl-352/13981, complete genome",11085,0.5347767253044655,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
OL689371,OL689371.1,"OL689371.1 Omsk hemorrhagic fever virus strain Liv-362/13952, complete genome",11085,0.5331529093369418,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
OL689370,OL689370.1,"OL689370.1 Omsk hemorrhagic fever virus strain Liv-362/13943, complete genome",11085,0.533062697338746,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
OL689368,OL689368.1,"OL689368.1 Omsk hemorrhagic fever virus strain Br-356-0/13957, complete genome",11085,0.5347767253044655,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
OL689367,OL689367.1,"OL689367.1 Omsk hemorrhagic fever virus strain Br-356-2/13971, complete genome",11085,0.5350473612990527,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
OL689366,OL689366.1,"OL689366.1 Omsk hemorrhagic fever virus strain Br-356-1/13959, complete genome",11085,0.5346865133062697,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
OL689364,OL689364.1,"OL689364.1 Omsk hemorrhagic fever virus strain Liv-356-0/13967, complete genome",11085,0.5348669373026612,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
MT354629,MT354629.1,"MT354629.1 Omsk hemorrhagic fever virus strain 17N/11153, complete genome",11085,0.533062697338746,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
MT354628,MT354628.1,"MT354628.1 Omsk hemorrhagic fever virus strain 42M/9722, complete genome",11085,0.5336941813261163,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
MT354627,MT354627.1,"MT354627.1 Omsk hemorrhagic fever virus strain 362Bl/362Bl, complete genome",11085,0.5331529093369418,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
MT354626,MT354626.1,"MT354626.1 Omsk hemorrhagic fever virus strain pr.1007/10817, complete genome",11085,0.5336039693279206,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
MT354625,MT354625.1,"MT354625.1 Omsk hemorrhagic fever virus strain B-1/10186, complete genome",11084,0.5307650667629015,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
MT354624,MT354624.1,"MT354624.1 Omsk hemorrhagic fever virus strain B-30/10146, complete genome",11085,0.5338746053225079,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
MT354623,MT354623.1,"MT354623.1 Omsk hemorrhagic fever virus strain B-37/9866, complete genome",11085,0.5335137573297248,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
MT354622,MT354622.1,"MT354622.1 Omsk hemorrhagic fever virus strain B-41/9687, complete genome",11085,0.5334235453315291,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
MT354621,MT354621.1,"MT354621.1 Omsk hemorrhagic fever virus strain Veselovka-753/11084, complete genome",11084,0.5339227715626128,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
MT354620,MT354620.1,"MT354620.1 Omsk hemorrhagic fever virus strain G17/10783, complete genome",11084,0.5307650667629015,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
MT354619,MT354619.1,"MT354619.1 Omsk hemorrhagic fever virus strain Kabyrdak-39/10944, complete genome",10944,0.5347222222222222,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
MT354618,MT354618.1,"MT354618.1 Omsk hemorrhagic fever virus strain M-19/5099, complete genome",11085,0.5336941813261163,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
MT354617,MT354617.1,"MT354617.1 Omsk hemorrhagic fever virus strain OZ-96/11293, complete genome",11083,0.5307227285031129,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
MT354616,MT354616.1,"MT354616.1 Omsk hemorrhagic fever virus strain OZ-97/11285, complete genome",11083,0.5301813588378598,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
MT354615,MT354615.1,"MT354615.1 Omsk hemorrhagic fever virus strain P-15/2213, complete genome",11085,0.5338746053225079,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
MT354614,MT354614.1,"MT354614.1 Omsk hemorrhagic fever virus strain Bogolubovka/1048, complete genome",10900,0.5322018348623854,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
MT350781,MT350781.1,"MT350781.1 Omsk hemorrhagic fever virus strain Nikitina polyprotein gene, complete cds",10868,0.534688995215311,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
NC_005062,NC_005062.1,"NC_005062.1 Omsk hemorrhagic fever virus, complete genome",10787,0.5363863910262353,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
AB507800,AB507800.1,"AB507800.1 Omsk hemorrhagic fever virus genomic RNA, complete genome, strain: Guriev",10888,0.5349926524614255,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
AY438626,AY438626.1,"AY438626.1 Omsk hemorrhagic fever virus strain Kubrin, complete genome",10787,0.5365717993881524,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
AY323489,AY323489.1,"AY323489.1 Omsk hemorrhagic fever virus strain Bogolubovka polyprotein gene, complete cds",10609,0.5326609482514846,0.0,ARB,Omsk hemorrhagic fever virus,Flavivirus
PP882705,PP882705.1,"PP882705.1 Louping ill virus strain L_178, complete genome",10866,0.5467513344376955,0.0,ARB,Louping ill virus,Flavivirus
MN844186,MN844186.1,"MN844186.1 Louping ill virus isolate PRES1, complete genome",10878,0.5478948336091193,0.0,ARB,Louping ill virus,Flavivirus
MK007551,MK007551.1,"MK007551.1 Louping ill virus isolate SCO_369/T2_1963, complete genome",10874,0.550119551223101,0.0,ARB,Louping ill virus,Flavivirus
MK007550,MK007550.1,"MK007550.1 Louping ill virus isolate ENG_A_1980, complete genome",10881,0.5479275801856447,0.0,ARB,Louping ill virus,Flavivirus
MK007549,MK007549.1,"MK007549.1 Louping ill virus isolate WA_AB2_2010, complete genome",10837,0.5486758327950539,9.227646027498384e-05,ARB,Louping ill virus,Flavivirus
MK007548,MK007548.1,"MK007548.1 Louping ill virus isolate ENG_DEV1_1983, complete genome",10847,0.5480778095325897,0.0002765741679727,ARB,Louping ill virus,Flavivirus
MK007547,MK007547.1,"MK007547.1 Louping ill virus isolate ENG_DEV2_1989, complete genome",10816,0.5479844674556213,9.245562130177516e-05,ARB,Louping ill virus,Flavivirus
MK007546,MK007546.1,"MK007546.1 Louping ill virus isolate ENG_DEV4_1995, complete genome",10877,0.5476693941344121,0.0,ARB,Louping ill virus,Flavivirus
MK007545,MK007545.1,"MK007545.1 Louping ill virus isolate SCO_G_1979, complete genome",10878,0.5489060489060489,0.0,ARB,Louping ill virus,Flavivirus
